energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;uri;track_album_name;playlist_name;analysis_url;track_id;track_name;track_album_release_date;instrumentalness;track_album_id;mode;key;duration_ms;acousticness;id;playlist_subgenre;type;playlist_id
817;11788;509;hip-hop;-6211;339;139;Un jour de paix, PNL;4;58;51;https://api.spotify.com/v1/tracks/2e6LkWTmEDqlUmODfIpZsb;spotify:track:2e6LkWTmEDqlUmODfIpZsb;Gaza;French Rap Classics;https://api.spotify.com/v1/audio-analysis/2e6LkWTmEDqlUmODfIpZsb;2e6LkWTmEDqlUmODfIpZsb;Gaza;9/12/2023;233;2wP3iEGhtn0HkcCrX44GhP;1;5;273279;363;2e6LkWTmEDqlUmODfIpZsb;french;audio_features;6OYaw7arTfoGEHpGdItkLQ
602;159971;709;k-pop;-5054;312;844;aespa;4;273;62;https://api.spotify.com/v1/tracks/1SaLI6o5GhfcaxPVAJoD3r;spotify:track:1SaLI6o5GhfcaxPVAJoD3r;Hot Mess;K-Pop Daebak;https://api.spotify.com/v1/audio-analysis/1SaLI6o5GhfcaxPVAJoD3r;1SaLI6o5GhfcaxPVAJoD3r;Hot Mess;3/7/2024;0.00063;2PvpuCui1GVO8DkFcCHzYU;1;7;194173;12;1SaLI6o5GhfcaxPVAJoD3r;modern;audio_features;1bNuDsel3P60p11Z7vfHMR
759;117005;811;k-pop;-424;145;83;RIIZE;4;535;63;https://api.spotify.com/v1/tracks/6Ixrp3yXfzv5brZXmZuXXN;spotify:track:6Ixrp3yXfzv5brZXmZuXXN;RIIZING - The 1st Mini Album;K-Pop Daebak;https://api.spotify.com/v1/audio-analysis/6Ixrp3yXfzv5brZXmZuXXN;6Ixrp3yXfzv5brZXmZuXXN;Boom Boom Bass;17/6/2024;0.000924;52DnBWGBeFmhQP5fkpVPoO;0;5;152890;197;6Ixrp3yXfzv5brZXmZuXXN;modern;audio_features;1bNuDsel3P60p11Z7vfHMR
568;105964;72;k-pop;-4483;164;634;Red Velvet;4;51;61;https://api.spotify.com/v1/tracks/3pDGJRDN3p6kCNZcD97FYY;spotify:track:3pDGJRDN3p6kCNZcD97FYY;Cosmic;K-Pop Daebak;https://api.spotify.com/v1/audio-analysis/3pDGJRDN3p6kCNZcD97FYY;3pDGJRDN3p6kCNZcD97FYY;Cosmic;24/6/2024;0;4t62n365iuvkvkANFiOG3m;1;1;225865;323;3pDGJRDN3p6kCNZcD97FYY;modern;audio_features;1bNuDsel3P60p11Z7vfHMR
879;105036;546;k-pop;-4583;166;6;WayV;4;348;50;https://api.spotify.com/v1/tracks/4Ta60nUTt3W1JU0AxctPyG;spotify:track:4Ta60nUTt3W1JU0AxctPyG;Give Me That - The 5th Mini Album;K-Pop Daebak;https://api.spotify.com/v1/audio-analysis/4Ta60nUTt3W1JU0AxctPyG;4Ta60nUTt3W1JU0AxctPyG;Give Me That - Korean Version;3/6/2024;0;3umJyIQq0mjtg4eMnOlLbv;0;2;176343;296;4Ta60nUTt3W1JU0AxctPyG;modern;audio_features;1bNuDsel3P60p11Z7vfHMR
831;120007;765;k-pop;-51;324;778;TREASURE;4;476;54;https://api.spotify.com/v1/tracks/0gZenxCArrqlFm4lLXevTq;spotify:track:0gZenxCArrqlFm4lLXevTq;KING KONG;K-Pop Daebak;https://api.spotify.com/v1/audio-analysis/0gZenxCArrqlFm4lLXevTq;0gZenxCArrqlFm4lLXevTq;KING KONG;28/5/2024;0;43R91w6pa9rmQVPVjcPFTT;0;5;196221;24;0gZenxCArrqlFm4lLXevTq;modern;audio_features;1bNuDsel3P60p11Z7vfHMR
828;104978;807;k-pop;-2928;143;672;RIIZE;4;628;49;https://api.spotify.com/v1/tracks/0ECkPMDQlTtL373y7BByup;spotify:track:0ECkPMDQlTtL373y7BByup;RIIZING - The 1st Mini Album;K-Pop Daebak;https://api.spotify.com/v1/audio-analysis/0ECkPMDQlTtL373y7BByup;0ECkPMDQlTtL373y7BByup;Siren;17/6/2024;0.000791;52DnBWGBeFmhQP5fkpVPoO;1;1;147962;101;0ECkPMDQlTtL373y7BByup;modern;audio_features;1bNuDsel3P60p11Z7vfHMR
693;15085;573;latin;-622;196;837;Yung Caza;5;321;25;https://api.spotify.com/v1/tracks/18Crh1Nd55lRX4MVoJegO1;spotify:track:18Crh1Nd55lRX4MVoJegO1;NANA;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/18Crh1Nd55lRX4MVoJegO1;18Crh1Nd55lRX4MVoJegO1;NANA;8/11/2024;424;1RlZlmKzRpBWDHlpoXIFWg;1;6;172296;609;18Crh1Nd55lRX4MVoJegO1;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
635;119037;801;latin;-5716;88;286;Auggie Velarde;4;359;20;https://api.spotify.com/v1/tracks/3DxGCIEyDKX0WcZrljujz0;spotify:track:3DxGCIEyDKX0WcZrljujz0;felices los 3;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/3DxGCIEyDKX0WcZrljujz0;3DxGCIEyDKX0WcZrljujz0;felices los 3;8/10/2024;489;2Tuh21CnYi3MKPgERNSRM3;1;7;153277;282;3DxGCIEyDKX0WcZrljujz0;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
268;179277;458;latin;-7547;105;335;caoba;4;386;18;https://api.spotify.com/v1/tracks/2wwDs8GGN8jdb45Qw0RGFk;spotify:track:2wwDs8GGN8jdb45Qw0RGFk;No es Cierto (VersiÃ³n AcÃºstica);Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2wwDs8GGN8jdb45Qw0RGFk;2wwDs8GGN8jdb45Qw0RGFk;No es Cierto - VersiÃ³n AcÃºstica;5/7/2024;0;0ek2mkBqoneTTEtvAca7og;1;2;146667;806;2wwDs8GGN8jdb45Qw0RGFk;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
41;144206;698;latin;-11064;11;189;Sunny Laurent, 93bustdown, Scottie;4;24;22;https://api.spotify.com/v1/tracks/3bpTGBkcnAsWkPQ9sULQIb;spotify:track:3bpTGBkcnAsWkPQ9sULQIb;Loto;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/3bpTGBkcnAsWkPQ9sULQIb;3bpTGBkcnAsWkPQ9sULQIb;Loto;4/4/2024;0;7MqJludWj1GBt6ysse1nIV;1;2;160000;222;3bpTGBkcnAsWkPQ9sULQIb;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
538;87166;452;latin;-12384;118;318;Afroboy;5;251;12;https://api.spotify.com/v1/tracks/3ThzhYcCMxj0Zs6e4iaBVl;spotify:track:3ThzhYcCMxj0Zs6e4iaBVl;Â¿Puedo parar un instante?;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/3ThzhYcCMxj0Zs6e4iaBVl;3ThzhYcCMxj0Zs6e4iaBVl;Â¿Puedo parar un instante?;1/12/2023;105;45E9LN33mzCLxQTkoVy31Y;0;5;104889;362;3ThzhYcCMxj0Zs6e4iaBVl;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
338;121957;656;latin;-14456;583;49;Chill Vif;4;358;13;https://api.spotify.com/v1/tracks/3fI6MhwyjBENpDkjfuctZU;spotify:track:3fI6MhwyjBENpDkjfuctZU;NO HAGO MUSIC PA PEGARME;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/3fI6MhwyjBENpDkjfuctZU;3fI6MhwyjBENpDkjfuctZU;NO HAGO MUSIC PA PEGARME;2/6/2023;0;6vjO2OndOu0ZOH7WL5UUxk;0;2;129836;571;3fI6MhwyjBENpDkjfuctZU;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
59;82983;713;latin;-6314;191;494;RAFIK;4;823;39;https://api.spotify.com/v1/tracks/08LQUEIr3H2IE8pmRDz9Y3;spotify:track:08LQUEIr3H2IE8pmRDz9Y3;Gracias por Todo;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/08LQUEIr3H2IE8pmRDz9Y3;08LQUEIr3H2IE8pmRDz9Y3;Gracias por Todo;16/8/2024;0.00547;0CSVO1o4AizFThEfGYSixk;0;1;155744;604;08LQUEIr3H2IE8pmRDz9Y3;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
501;135204;683;latin;-8294;184;234;Cupido;4;51;35;https://api.spotify.com/v1/tracks/2ZdhQh3f6vbofunkey8HlA;spotify:track:2ZdhQh3f6vbofunkey8HlA;PrÃ©stame Un Sentimiento;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2ZdhQh3f6vbofunkey8HlA;2ZdhQh3f6vbofunkey8HlA;5 Senti 2;14/2/2019;0.000683;7veKXYhZXIb5glMwXSVvWr;1;0;172031;76;2ZdhQh3f6vbofunkey8HlA;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
571;124915;699;latin;-7955;431;38;Cupido;4;447;38;https://api.spotify.com/v1/tracks/39Ds12O7TtdKYw4610wNSk;spotify:track:39Ds12O7TtdKYw4610wNSk;PrÃ©stame Un Sentimiento;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/39Ds12O7TtdKYw4610wNSk;39Ds12O7TtdKYw4610wNSk;U Know;14/2/2019;0;7veKXYhZXIb5glMwXSVvWr;0;4;196673;278;39Ds12O7TtdKYw4610wNSk;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
876;12296;784;latin;-5155;125;517;Cupido;4;329;42;https://api.spotify.com/v1/tracks/4B1HM5y11fFdxnWH01nUCN;spotify:track:4B1HM5y11fFdxnWH01nUCN;PrÃ©stame Un Sentimiento;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/4B1HM5y11fFdxnWH01nUCN;4B1HM5y11fFdxnWH01nUCN;No Sabes Mentir;14/2/2019;231;7veKXYhZXIb5glMwXSVvWr;0;5;268096;32;4B1HM5y11fFdxnWH01nUCN;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
453;148139;79;latin;-10816;996;591;Cupido;4;992;39;https://api.spotify.com/v1/tracks/09wL8ap99BLKM7BtMlol2y;spotify:track:09wL8ap99BLKM7BtMlol2y;PrÃ©stame Un Sentimiento;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/09wL8ap99BLKM7BtMlol2y;09wL8ap99BLKM7BtMlol2y;Autoestima;14/2/2019;0;7veKXYhZXIb5glMwXSVvWr;0;5;178391;785;09wL8ap99BLKM7BtMlol2y;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
786;111989;781;latin;-5211;107;759;Feid, Rema;4;885;68;https://api.spotify.com/v1/tracks/36FTXlmbiV2diZdZukzLDm;spotify:track:36FTXlmbiV2diZdZukzLDm;BUBALU;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/36FTXlmbiV2diZdZukzLDm;36FTXlmbiV2diZdZukzLDm;BUBALU;22/9/2023;0.000588;0RjxDLuy3YP0zLuo8VB0JX;0;6;228253;115;36FTXlmbiV2diZdZukzLDm;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
528;105972;842;latin;-10577;481;476;Denilson, WMC;4;845;12;https://api.spotify.com/v1/tracks/7HlX46jXCR6ydeOppJPeUU;spotify:track:7HlX46jXCR6ydeOppJPeUU;Be Honest;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/7HlX46jXCR6ydeOppJPeUU;7HlX46jXCR6ydeOppJPeUU;Be Honest;4/6/2021;346;0ednfwO9z1kFZlC9rU2xGR;1;5;139000;157;7HlX46jXCR6ydeOppJPeUU;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
828;173876;75;latin;-4453;647;91;Gretch'N;4;101;12;https://api.spotify.com/v1/tracks/6wWGi3Jy1VYx7rE3yvrLca;spotify:track:6wWGi3Jy1VYx7rE3yvrLca;Me Gusta;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6wWGi3Jy1VYx7rE3yvrLca;6wWGi3Jy1VYx7rE3yvrLca;Me Gusta;3/11/2023;0;7IcytopUlHS3zvV6kwiwOy;0;10;172905;382;6wWGi3Jy1VYx7rE3yvrLca;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
521;97981;872;latin;-714;799;736;FL;4;837;19;https://api.spotify.com/v1/tracks/16LTMFgZ6Z43Ht0W1F4fwZ;spotify:track:16LTMFgZ6Z43Ht0W1F4fwZ;High;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/16LTMFgZ6Z43Ht0W1F4fwZ;16LTMFgZ6Z43Ht0W1F4fwZ;High;23/8/2024;706;49PUAnJqxZBNNcxAGZDfAr;0;6;121224;385;16LTMFgZ6Z43Ht0W1F4fwZ;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
782;189901;698;latin;-6726;686;881;Felix Rovitto;4;278;22;https://api.spotify.com/v1/tracks/6oguvzEqRENyqIWDZPEVdY;spotify:track:6oguvzEqRENyqIWDZPEVdY;Dame;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6oguvzEqRENyqIWDZPEVdY;6oguvzEqRENyqIWDZPEVdY;Dame;19/4/2024;467;5IMe3nxZxVq4EgnGXfEvYI;0;10;135354;194;6oguvzEqRENyqIWDZPEVdY;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
449;199905;667;latin;-11041;953;386;WMC;4;22;13;https://api.spotify.com/v1/tracks/0cVblLzgMfLJwvyMLfb3qB;spotify:track:0cVblLzgMfLJwvyMLfb3qB;Both Ways;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0cVblLzgMfLJwvyMLfb3qB;0cVblLzgMfLJwvyMLfb3qB;Both Ways;15/7/2022;432;3OrKUIkMsfejKZcx7AlVat;0;6;167699;407;0cVblLzgMfLJwvyMLfb3qB;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
546;83006;487;latin;-7729;125;446;Pol Granch;4;209;33;https://api.spotify.com/v1/tracks/70VMbawI1hLFXejOo5eG5w;spotify:track:70VMbawI1hLFXejOo5eG5w;Te Quiodio;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/70VMbawI1hLFXejOo5eG5w;70VMbawI1hLFXejOo5eG5w;Te Quiodio;23/8/2019;0;0MK46tYVXRX1qiSuGuT6sp;1;7;151000;134;70VMbawI1hLFXejOo5eG5w;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
821;175818;772;latin;-4889;888;55;Don Patricio;4;326;32;https://api.spotify.com/v1/tracks/3PtT7oWa1bKzIEkZY2tGvR;spotify:track:3PtT7oWa1bKzIEkZY2tGvR;22:23;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/3PtT7oWa1bKzIEkZY2tGvR;3PtT7oWa1bKzIEkZY2tGvR;22:23;23/12/2019;231;3csptRFuVuyE9utHMLVCTe;0;6;201818;36;3PtT7oWa1bKzIEkZY2tGvR;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
311;18005;56;latin;-8508;706;452;Sen Senra;4;38;61;https://api.spotify.com/v1/tracks/4RIi1gNmKDzSH04Vvws2DK;spotify:track:4RIi1gNmKDzSH04Vvws2DK;Sensaciones;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/4RIi1gNmKDzSH04Vvws2DK;4RIi1gNmKDzSH04Vvws2DK;Ya No Te Hago Falta;29/11/2019;0.00602;7Hr8FOf7NQIe7UhLcllXq9;1;9;161600;934;4RIi1gNmKDzSH04Vvws2DK;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
535;139871;76;latin;-8255;904;501;LucÃ­a Fernanda, Rocco S;4;43;28;https://api.spotify.com/v1/tracks/1vJg0bCR0zESD3fgUcKnwb;spotify:track:1vJg0bCR0zESD3fgUcKnwb;Por Ti;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/1vJg0bCR0zESD3fgUcKnwb;1vJg0bCR0zESD3fgUcKnwb;Por Ti;27/3/2020;0.00102;6uFCl5fPaP6UmP1cW8nNtQ;1;0;162192;65;1vJg0bCR0zESD3fgUcKnwb;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
272;12683;597;latin;-12422;153;341;DORA;4;112;32;https://api.spotify.com/v1/tracks/4SutBECg5t8YqY1hz8SbwX;spotify:track:4SutBECg5t8YqY1hz8SbwX;Ojos de Serpiente;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/4SutBECg5t8YqY1hz8SbwX;4SutBECg5t8YqY1hz8SbwX;Ojos de Serpiente;6/3/2020;0;2aGMr5JwOn5wMRFn4wWSwt;0;2;171146;707;4SutBECg5t8YqY1hz8SbwX;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
415;169999;836;latin;-6559;123;131;Choclock;4;424;26;https://api.spotify.com/v1/tracks/1S9p6tw40qw45jm7IyZtp1;spotify:track:1S9p6tw40qw45jm7IyZtp1;Bruno;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/1S9p6tw40qw45jm7IyZtp1;1S9p6tw40qw45jm7IyZtp1;Dolores;29/11/2019;523;2yxIXuZAyx60zNasNVjFQ6;1;7;210428;575;1S9p6tw40qw45jm7IyZtp1;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
413;84999;46;latin;-10717;116;128;Natalia Lacunza, mori;4;186;31;https://api.spotify.com/v1/tracks/5NliUthcviXaUsZ2YELGq1;spotify:track:5NliUthcviXaUsZ2YELGq1;ep2 ðŸŒ§;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/5NliUthcviXaUsZ2YELGq1;5NliUthcviXaUsZ2YELGq1;llueve;12/3/2020;0.000018;3DBCFDPSsiPfFIBtJRchzm;1;0;196588;776;5NliUthcviXaUsZ2YELGq1;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
146;105081;697;latin;-18848;137;432;mori;4;42;19;https://api.spotify.com/v1/tracks/2uFLVa1exzgGdupAT1k6Wm;spotify:track:2uFLVa1exzgGdupAT1k6Wm;untitled2;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2uFLVa1exzgGdupAT1k6Wm;2uFLVa1exzgGdupAT1k6Wm;untitled2;9/6/2019;353;5m3bOG1urtV8r7OLrFAoAc;0;4;155423;957;2uFLVa1exzgGdupAT1k6Wm;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
337;12003;669;latin;-11434;123;297;mori;4;416;24;https://api.spotify.com/v1/tracks/2BMPfM4z28eGKOKy6HBisG;spotify:track:2BMPfM4z28eGKOKy6HBisG;todo lo que hago cuando no estÃ¡s;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2BMPfM4z28eGKOKy6HBisG;2BMPfM4z28eGKOKy6HBisG;todo lo que hago cuando no estÃ¡s;6/3/2020;119;38XCPcdUQmigAEXl50gazz;1;7;194500;821;2BMPfM4z28eGKOKy6HBisG;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
584;10666;674;latin;-9355;207;98;Kiddie Gang;3;449;22;https://api.spotify.com/v1/tracks/0u6a2q1zX7TWezsP83Um09;spotify:track:0u6a2q1zX7TWezsP83Um09;licor y hielos;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0u6a2q1zX7TWezsP83Um09;0u6a2q1zX7TWezsP83Um09;licor y hielos;12/2/2020;229;3giXr4BHhWzMy70Iy3w8Wp;1;1;158669;363;0u6a2q1zX7TWezsP83Um09;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
308;118915;366;latin;-11427;932;999;Nsqk;4;382;57;https://api.spotify.com/v1/tracks/0q37bjxhRwzjtZynlU9ZsI;spotify:track:0q37bjxhRwzjtZynlU9ZsI;BotÃ¡nica;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0q37bjxhRwzjtZynlU9ZsI;0q37bjxhRwzjtZynlU9ZsI;309;31/1/2020;0.00223;7CJUClevHJax0MGYdpXwPc;1;4;214000;247;0q37bjxhRwzjtZynlU9ZsI;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
737;171924;612;latin;-6246;101;532;Gabriela Richardson;4;284;22;https://api.spotify.com/v1/tracks/0lYfYKlHsMSBgtKUiOwGdd;spotify:track:0lYfYKlHsMSBgtKUiOwGdd;En Verano;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0lYfYKlHsMSBgtKUiOwGdd;0lYfYKlHsMSBgtKUiOwGdd;En Verano;26/7/2019;244;4CA6QENIjNjvq06A5PiVCv;1;1;150698;763;0lYfYKlHsMSBgtKUiOwGdd;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
585;113312;775;latin;-10405;213;446;Yarea;5;261;19;https://api.spotify.com/v1/tracks/0kZKpOLObAOKeIM36VvScx;spotify:track:0kZKpOLObAOKeIM36VvScx;CacerÃ­a;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0kZKpOLObAOKeIM36VvScx;0kZKpOLObAOKeIM36VvScx;CacerÃ­a;3/4/2020;307;0ZjF6wG8buv9f5LLZ3KFR5;1;9;165882;509;0kZKpOLObAOKeIM36VvScx;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
35;161747;456;latin;-12743;838;233;$kyhook, mori;4;388;25;https://api.spotify.com/v1/tracks/6mXwMQgK5G2AVtjoIZnS79;spotify:track:6mXwMQgK5G2AVtjoIZnS79;vanish;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6mXwMQgK5G2AVtjoIZnS79;6mXwMQgK5G2AVtjoIZnS79;vanish;24/4/2020;24;5Gos3WFOUTL8bg3C7bXbhF;1;1;234074;665;6mXwMQgK5G2AVtjoIZnS79;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
655;100002;691;latin;-5854;243;187;LANE;4;703;15;https://api.spotify.com/v1/tracks/6XPldQYNwSYMtIH3ydxw3h;spotify:track:6XPldQYNwSYMtIH3ydxw3h;I Had a Dream;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6XPldQYNwSYMtIH3ydxw3h;6XPldQYNwSYMtIH3ydxw3h;I Had a Dream;21/2/2020;0.000383;61BcPy1KBzyYcNyWPmVpb8;0;9;194279;339;6XPldQYNwSYMtIH3ydxw3h;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
408;11943;48;latin;-10184;977;474;Alice Wonder;5;497;31;https://api.spotify.com/v1/tracks/2Fqbq7cwUiGWIPqIQfiYt2;spotify:track:2Fqbq7cwUiGWIPqIQfiYt2;Por Si Apareces;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2Fqbq7cwUiGWIPqIQfiYt2;2Fqbq7cwUiGWIPqIQfiYt2;Por Si Apareces;24/4/2020;0;4YSpXKlFVZdtWBLBA85ijU;0;7;273506;648;2Fqbq7cwUiGWIPqIQfiYt2;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
304;82939;889;latin;-11076;109;619;Pajaro Sunrise, Yuri MÃ©ndez;4;23;44;https://api.spotify.com/v1/tracks/4ksOH8hJAZJpqWzOJJ5fCV;spotify:track:4ksOH8hJAZJpqWzOJJ5fCV;Barcelona;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/4ksOH8hJAZJpqWzOJJ5fCV;4ksOH8hJAZJpqWzOJJ5fCV;Barcelona;24/4/2020;324;6TzswGbJlD3UorEQoST3bc;0;9;155049;714;4ksOH8hJAZJpqWzOJJ5fCV;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
377;134994;917;latin;-5132;298;398;C. Tangana;4;161;50;https://api.spotify.com/v1/tracks/6f4LYJwICqxoAILj82kwB0;spotify:track:6f4LYJwICqxoAILj82kwB0;Nunca Estoy;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/6f4LYJwICqxoAILj82kwB0;6f4LYJwICqxoAILj82kwB0;Nunca Estoy;23/4/2020;367;4OYHwdjX2Ocuj792RJETJ9;1;2;162222;474;6f4LYJwICqxoAILj82kwB0;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
656;131372;554;latin;-9489;878;438;Evol December, Duccbod;4;5;22;https://api.spotify.com/v1/tracks/4VKnxrhjNUyQJK99BoWPvW;spotify:track:4VKnxrhjNUyQJK99BoWPvW;Vintage Dreamz;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/4VKnxrhjNUyQJK99BoWPvW;4VKnxrhjNUyQJK99BoWPvW;Your Face;20/12/2018;0;7ryjAGNuuiawaBJLMFcMaj;0;7;312642;766;4VKnxrhjNUyQJK99BoWPvW;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
357;1300;764;latin;-12364;107;552;Axel Fiks;4;139;47;https://api.spotify.com/v1/tracks/0Pkc9prDMNlz3WhP9MkwMx;spotify:track:0Pkc9prDMNlz3WhP9MkwMx;Ojitos de Md;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0Pkc9prDMNlz3WhP9MkwMx;0Pkc9prDMNlz3WhP9MkwMx;Ojitos de Md;14/2/2020;0;5CevLKYFXjNzjGl8hRi1lv;1;4;137053;648;0Pkc9prDMNlz3WhP9MkwMx;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
312;103195;655;latin;-13075;147;454;SebastiÃ¡n CortÃ©s, Roy Borland;4;246;40;https://api.spotify.com/v1/tracks/5uOdakRKQbRu6HJnorQ5on;spotify:track:5uOdakRKQbRu6HJnorQ5on;Dos X Tres (Demo);Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/5uOdakRKQbRu6HJnorQ5on;5uOdakRKQbRu6HJnorQ5on;Dos X Tres (Demo);23/9/2019;305;08Zm5sk7EWsFa0vunI16rJ;0;6;150991;54;5uOdakRKQbRu6HJnorQ5on;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
683;140108;796;latin;-2754;107;353;Myke Towers;4;15;63;https://api.spotify.com/v1/tracks/0jeS8PyyIRAG0A3t5DtL71;spotify:track:0jeS8PyyIRAG0A3t5DtL71;La Playa;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/0jeS8PyyIRAG0A3t5DtL71;0jeS8PyyIRAG0A3t5DtL71;La Playa;9/4/2019;0;5PCQtgStgFE0UMZXd9YuYz;0;10;207731;108;0jeS8PyyIRAG0A3t5DtL71;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
539;120071;698;latin;-73;122;213;Volver;4;386;33;https://api.spotify.com/v1/tracks/3hbQZgr6kAH6zo8pqOivwT;spotify:track:3hbQZgr6kAH6zo8pqOivwT;5AM;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/3hbQZgr6kAH6zo8pqOivwT;3hbQZgr6kAH6zo8pqOivwT;5AM;28/2/2020;0.00261;2MY27JscZjr0d01jDMISv4;1;0;216800;414;3hbQZgr6kAH6zo8pqOivwT;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
665;10005;846;latin;-9437;818;568;Santi Pidal;4;209;21;https://api.spotify.com/v1/tracks/2uobgdXNLVHOjPWc7VA61I;spotify:track:2uobgdXNLVHOjPWc7VA61I;Estoy que muerdo;Chill Spanish Vibes;https://api.spotify.com/v1/audio-analysis/2uobgdXNLVHOjPWc7VA61I;2uobgdXNLVHOjPWc7VA61I;Estoy que muerdo;27/1/2020;665;3lq3k1WpLFhnla3x9TLNW4;1;0;145950;12;2uobgdXNLVHOjPWc7VA61I;chill;audio_features;0jqQDMmHIkdbkFQdQTlMEQ
